"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"call",202304402,,"verb.possession",40,"v","bid#4(bid%2:40:01::),call#15(call%2:40:05::)","make a demand, as for a card or a suit or a show of hands","He called his trump","bid,call",15,91,"domain category",100489258,"noun.act",4,"n","cards#1(cards%1:04:00::),card game#1(card_game%1:04:00::)","a game played with playing cards","","cards,card game"
"sick call",108359219,,"noun.group",14,"n","sick parade#1(sick_parade%1:14:00::),sick call#1(sick_call%1:14:00::)","the daily military formation at which individuals report to the medical officer as sick","","sick parade,sick call",1,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"military commission",106414793,,"noun.communication",10,"n","military commission#1(military_commission%1:10:00::),commission#7(commission%1:10:00::)","an official document issued by a government and conferring on the recipient the rank of an officer in the armed forces","","military commission,commission",1,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"occupation",101135411,1,"noun.act",4,"n","military control#1(military_control%1:04:00::),occupation#2(occupation%1:04:02::)","the control of a country by military forces of a foreign power","","military control,occupation",2,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"b-52",102761336,4,"noun.artifact",6,"n","B-52#1(b-52%1:06:00::)","United States military aircraft; B- stands for bomber","","B-52",1,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"winger",110716853,,"noun.person",18,"n","winger#1(winger%1:18:00::)","(sports) player in wing position","","winger",1,91,"domain category",100469577,"noun.act",4,"n","football game#1(football_game%1:04:00::),football#1(football%1:04:00::)","any of various games played with a ball (round or oval) in which two teams try to kick or carry or propel the ball into each other's goal","","football game,football"
"place-kick",201115256,,"verb.competition",33,"v","place-kick#2(place-kick%2:33:00::)","score (a goal) by making a place kick","","place-kick",2,91,"domain category",100469577,"noun.act",4,"n","football game#1(football_game%1:04:00::),football#1(football%1:04:00::)","any of various games played with a ball (round or oval) in which two teams try to kick or carry or propel the ball into each other's goal","","football game,football"
"resect",201257536,,"verb.contact",35,"v","resect#1(resect%2:35:00::),eviscerate#1(eviscerate%2:35:01::)","surgically remove a part of a structure or an organ","","resect,eviscerate",1,91,"domain category",100613431,"noun.act",4,"n","practice of medicine#1(practice_of_medicine%1:04:00::),medicine#3(medicine%1:04:00::)","the learned profession that is mastered by graduate training in a medical school and that is devoted to preventing or alleviating or curing diseases and injuries","he studied medicine at Harvard","practice of medicine,medicine"
"scorpio",109687288,,"noun.person",18,"n","Scorpion#1(scorpion%1:18:00::),Scorpio#1(scorpio%1:18:00::)","(astrology) a person who is born while the sun is in Scorpio","","Scorpion,Scorpio",1,91,"domain category",105710258,"noun.cognition",9,"n","star divination#1(star_divination%1:09:00::),astrology#1(astrology%1:09:00::)","a pseudoscience claiming divination by the positions of the planets and sun and moon","","star divination,astrology"
"balance",109687149,,"noun.person",18,"n","Libra#1(libra%1:18:00::),Balance#7(balance%1:18:00::)","(astrology) a person who is born while the sun is in Libra","","Libra,Balance",7,91,"domain category",105710258,"noun.cognition",9,"n","star divination#1(star_divination%1:09:00::),astrology#1(astrology%1:09:00::)","a pseudoscience claiming divination by the positions of the planets and sun and moon","","star divination,astrology"
"church father",109856003,3,"noun.person",18,"n","Church Father#1(church_father%1:18:00::),Father of the Church#1(father_of_the_church%1:18:00::),Father#4(father%1:18:04::)","(Christianity) any of about 70 theologians in the period from the 2nd to the 7th century whose writing established and confirmed official church doctrine; in the Roman Catholic Church some were later declared saints and became Doctor of the Church; the best known Latin Church Fathers are Ambrose, Augustine, Gregory the Great, and Jerome; those who wrote in Greek include Athanasius, Basil, Gregory Nazianzen, and John Chrysostom","","Church Father,Father of the Church,Father",1,91,"domain category",106160280,"noun.cognition",9,"n","Christianity#1(christianity%1:09:00::),Christian religion#1(christian_religion%1:09:00::)","a monotheistic system of beliefs and practices based on the Old Testament and the teachings of Jesus as embodied in the New Testament and emphasizing the role of Jesus as savior","","Christianity,Christian religion"
"third baseman",110643331,,"noun.person",18,"n","third sacker#1(third_sacker%1:18:00::),third baseman#1(third_baseman%1:18:00::)","(baseball) the person who plays third base","","third sacker,third baseman",1,91,"domain category",100476820,"noun.act",4,"n","softball game#1(softball_game%1:04:00::),softball#2(softball%1:04:00::)","a game closely resembling baseball that is played on a smaller diamond and with a ball that is larger and softer","","softball game,softball"
"veda",106400223,,"noun.communication",10,"n","Vedic literature#1(vedic_literature%1:10:00::),Veda#1(veda%1:10:00::)","(from the Sanskrit word for `knowledge') any of the most ancient sacred writings of Hinduism written in early Sanskrit; traditionally believed to comprise the Samhitas, the Brahmanas, the Aranyakas, and the Upanishads","","Vedic literature,Veda",1,91,"domain category",106896580,"noun.communication",10,"n","Sanskritic language#1(sanskritic_language%1:10:00::),Sanskrit#1(sanskrit%1:10:00::)","(Hinduism) an ancient language of India (the language of the Vedas and of Hinduism); an official language of India although it is now used only for religious purposes","","Sanskritic language,Sanskrit"
"parametric statistic",105956501,,"noun.cognition",9,"n","parametric statistic#1(parametric_statistic%1:09:00::)","any statistic computed by procedures that assume the data were drawn from a particular distribution","","parametric statistic",1,91,"domain category",105951944,"noun.cognition",9,"n","statistics#1(statistics%1:09:00::)","a branch of applied mathematics concerned with the collection and interpretation of quantitative data and the use of probability theory to estimate population parameters","","statistics"
"transaminate",200581284,,"verb.change",30,"v","transaminate#2(transaminate%2:30:00::)","undergo transfer from one compound to another","amino groups can transaminate","transaminate",2,91,"domain category",106018187,"noun.cognition",9,"n","chemistry#1(chemistry%1:09:00::),chemical science#1(chemical_science%1:09:00::)","the science of matter; the branch of the natural sciences dealing with the composition of substances and their properties and reactions","","chemistry,chemical science"
"splat",200465177,,"verb.change",30,"v","splat#2(splat%2:30:00::)","split open and flatten for cooking","splat fish over an open fire","splat",2,91,"domain category",100244807,"noun.act",4,"n","cookery#1(cookery%1:04:00::),cooking#1(cooking%1:04:00::),preparation#8(preparation%1:04:03::)","the act of preparing something (as food) by the application of heat","people are needed who have experience in cookery|he left the preparation of meals to his wife|cooking can be a great art","cookery,cooking,preparation"
"bruise",200340078,,"verb.change",30,"v","bruise#3(bruise%2:30:01::)","break up into small pieces for food preparation","bruise the berries with a wooden spoon and strain them","bruise",3,91,"domain category",100244807,"noun.act",4,"n","cookery#1(cookery%1:04:00::),cooking#1(cooking%1:04:00::),preparation#8(preparation%1:04:03::)","the act of preparing something (as food) by the application of heat","people are needed who have experience in cookery|he left the preparation of meals to his wife|cooking can be a great art","cookery,cooking,preparation"
"mold",201700442,4,"verb.creation",36,"v","mold#1(mold%2:36:02::),mould#1(mould%2:36:02::),model#2(model%2:36:00::)","form in clay, wax, etc","model a head with clay","mold,mould,model",1,91,"domain category",100935219,"noun.act",4,"n","artistic creation#1(artistic_creation%1:04:00::),artistic production#1(artistic_production%1:04:00::),art#2(art%1:04:00::)","the creation of beautiful or significant things","art does not need to be innovative to be good|I was never any good at art|he said that architecture is the art of wasting space beautifully","artistic creation,artistic production,art"
"magnify",200241179,1,"verb.change",30,"v","blow up#2(blow_up%2:30:00::),enlarge#2(enlarge%2:30:01::),magnify#3(magnify%2:30:01::)","make large","blow up an image","blow up,enlarge,magnify",3,91,"domain category",100905241,"noun.act",4,"n","photography#1(photography%1:04:00::),picture taking#1(picture_taking%1:04:00::)","the act of taking and printing photographs","","photography,picture taking"
"winfred",110790788,,"noun.person",18,"n","Apostle of Germany#1(apostle_of_germany%1:18:00::),Boniface#1(boniface%1:18:00::),Wynfrith#1(wynfrith%1:18:00::),St. Boniface#1(st._boniface%1:18:00::),Winfred#1(winfred%1:18:00::),Saint Boniface#1(saint_boniface%1:18:00::)","(Roman Catholic Church) Anglo-Saxon missionary who was sent to Frisia and Germany to spread the Christian faith; was martyred in Frisia (680-754)","","Apostle of Germany,Boniface,Wynfrith,St. Boniface,Winfred,Saint Boniface",1,91,"domain category",108015285,"noun.group",14,"n","Church of Rome#1(church_of_rome%1:14:00::),Roman Catholic Church#1(roman_catholic_church%1:14:00::),Western Church#1(western_church%1:14:00::),Roman Church#1(roman_church%1:14:00::),Roman Catholic#2(roman_catholic%1:14:00::)","the Christian Church based in the Vatican and presided over by a pope and an episcopal hierarchy","","Church of Rome,Roman Catholic Church,Western Church,Roman Church,Roman Catholic"
"alcides",109515936,,"noun.person",18,"n","Alcides#1(alcides%1:18:00::),Hercules#1(hercules%1:18:00::),Herakles#1(herakles%1:18:00::),Heracles#1(heracles%1:18:00::)","(classical mythology) a hero noted for his strength; performed 12 immense labors to gain immortality","","Alcides,Hercules,Herakles,Heracles",1,91,"domain category",107910002,"noun.group",14,"n","classical mythology#1(classical_mythology%1:14:00::)","the system of mythology of the Greeks and Romans together; much of Roman mythology (especially the gods) was borrowed from the Greeks","","classical mythology"
